record_type,entity_id,company_id,supplier_id,customer_id,date,amount,status,data_source,details
TRANSACTIONS,N/A,TATA001,,,2026-10-26,75229.76,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00051', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 75229.76, 'date': '2026-10-26', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0396', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0396', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-26,81469.81,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00052', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 81469.81, 'date': '2026-10-26', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0270', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0270', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-27,247336.96,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00053', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 247336.96, 'date': '2026-10-27', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0422', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0422', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-27,87468.18,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00054', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 87468.18, 'date': '2026-10-27', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0290', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0290', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-28,68546.81,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00055', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 68546.81, 'date': '2026-10-28', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0393', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0393', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-28,160936.28,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00056', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 160936.28, 'date': '2026-10-28', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0397', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0397', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-28,210891.66,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00057', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 210891.66, 'date': '2026-10-28', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0292', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0292', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-28,1650000.0,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OPS_00058', 'company_id': 'TATA001', 'type': 'OPERATING_EXPENSE', 'amount': 1650000.0, 'date': '2026-10-28', 'category': 'SALARY', 'description': 'Corporate Employee Payroll', 'reference_type': 'NONE', 'reference_id': nan, 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-29,179760.32,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00059', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 179760.32, 'date': '2026-10-29', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0381', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0381', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-29,74120.24,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00060', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 74120.24, 'date': '2026-10-29', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0402', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0402', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-30,69813.45,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00061', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 69813.45, 'date': '2026-10-30', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0395', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0395', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-30,48347.47,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00062', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 48347.47, 'date': '2026-10-30', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0273', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0273', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-30,19702.15,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00063', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 19702.15, 'date': '2026-10-30', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0293', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0293', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-01,460062.9,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00064', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 460062.9, 'date': '2026-11-01', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0274', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0274', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-01,120000.0,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OPS_00065', 'company_id': 'TATA001', 'type': 'OPERATING_EXPENSE', 'amount': 120000.0, 'date': '2026-11-01', 'category': 'RENT', 'description': 'Facility Rental Charge', 'reference_type': 'NONE', 'reference_id': nan, 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-02,190448.02,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00066', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 190448.02, 'date': '2026-11-02', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0400', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0400', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-02,60870.79,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00067', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 60870.79, 'date': '2026-11-02', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0424', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0424', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-02,121339.23,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00068', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 121339.23, 'date': '2026-11-02', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0285', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0285', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-03,137877.34,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00069', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 137877.34, 'date': '2026-11-03', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0408', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0408', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-04,200272.76,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00070', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 200272.76, 'date': '2026-11-04', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0379', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0379', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-04,233913.71,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00071', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 233913.71, 'date': '2026-11-04', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0275', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0275', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-05,383153.32,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00072', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 383153.32, 'date': '2026-11-05', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0414', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0414', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-05,154271.43,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00073', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 154271.43, 'date': '2026-11-05', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0425', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0425', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-06,229474.43,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00074', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 229474.43, 'date': '2026-11-06', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0370', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0370', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-06,127185.92,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00075', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 127185.92, 'date': '2026-11-06', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0431', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0431', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-06,35069.2,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00076', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 35069.2, 'date': '2026-11-06', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0277', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0277', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-07,82185.48,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00077', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 82185.48, 'date': '2026-11-07', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0434', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0434', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-08,54019.56,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00078', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 54019.56, 'date': '2026-11-08', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0387', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0387', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-08,63738.35,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00079', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 63738.35, 'date': '2026-11-08', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0388', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0388', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-09,549523.01,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00080', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 549523.01, 'date': '2026-11-09', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0392', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0392', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-09,160726.26,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00081', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 160726.26, 'date': '2026-11-09', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0280', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0280', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-10,123284.19,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00082', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 123284.19, 'date': '2026-11-10', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0436', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0436', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-11,326396.06,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00083', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 326396.06, 'date': '2026-11-11', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0441', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0441', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-12,44431.48,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00084', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 44431.48, 'date': '2026-11-12', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0282', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0282', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-12,49179.14,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00085', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 49179.14, 'date': '2026-11-12', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0283', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0283', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-14,125749.37,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00086', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 125749.37, 'date': '2026-11-14', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0403', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0403', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-14,75933.54,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00087', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 75933.54, 'date': '2026-11-14', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0272', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0272', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-14,54245.79,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00088', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 54245.79, 'date': '2026-11-14', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0284', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0284', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-15,155607.46,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00089', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 155607.46, 'date': '2026-11-15', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0420', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0420', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-15,75503.65,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00090', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 75503.65, 'date': '2026-11-15', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0440', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0440', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-15,177542.07,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00091', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 177542.07, 'date': '2026-11-15', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0294', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0294', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-15,140981.75,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00092', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 140981.75, 'date': '2026-11-15', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0295', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0295', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-16,83167.25,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00093', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 83167.25, 'date': '2026-11-16', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0407', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0407', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-16,150811.2,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00094', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 150811.2, 'date': '2026-11-16', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0418', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0418', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-17,200931.66,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00095', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 200931.66, 'date': '2026-11-17', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0451', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0451', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-18,128534.2,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00096', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 128534.2, 'date': '2026-11-18', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0389', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0389', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-18,21750.78,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00097', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 21750.78, 'date': '2026-11-18', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0286', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0286', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-18,42123.78,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00098', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 42123.78, 'date': '2026-11-18', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0298', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0298', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-20,171414.34,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00099', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 171414.34, 'date': '2026-11-20', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0429', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0429', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-20,171792.98,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00100', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 171792.98, 'date': '2026-11-20', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0446', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0446', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-11-20,24945.27,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00101', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 24945.27, 'date': '2026-11-20', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0276', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0276', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
